idx,mask_type,metric,region,method,value
8852,center,lpips,full,repaint,0.08780653774738312
8852,center,lpips,full,bar,0.07212542742490768
8852,center,lpips,hole,baseline,0.040907710790634155
8852,center,lpips,hole,repaint,0.06487882137298584
8852,center,lpips,hole,bar,0.047179996967315674
8852,half,lpips,full,baseline,0.3131926953792572
8852,half,lpips,full,repaint,0.4322151839733124
8852,half,lpips,full,bar,0.36723169684410095
8852,half,lpips,hole,baseline,0.29272162914276123
8852,half,lpips,hole,repaint,0.3967588543891907
8852,half,lpips,hole,bar,0.3465869724750519
8852,brush,lpips,full,baseline,0.06653701514005661
8852,brush,lpips,full,repaint,0.07537391036748886
8852,brush,lpips,full,bar,0.0642334446310997
8852,brush,lpips,hole,baseline,0.020834291353821754
8852,brush,lpips,hole,repaint,0.026624970138072968
8852,brush,lpips,hole,bar,0.021118300035595894
20507,center,lpips,full,baseline,0.08323105424642563
20507,center,lpips,full,repaint,0.16415995359420776
20507,center,lpips,full,bar,0.10125091671943665
20507,center,lpips,hole,baseline,0.04591944068670273
20507,center,lpips,hole,repaint,0.11478373408317566
20507,center,lpips,hole,bar,0.06647620350122452
20507,half,lpips,full,baseline,0.24487140774726868
20507,half,lpips,full,repaint,0.4779353141784668
20507,half,lpips,full,bar,0.3809921145439148
20507,half,lpips,hole,baseline,0.21785657107830048
20507,half,lpips,hole,repaint,0.4096122980117798
20507,half,lpips,hole,bar,0.34912458062171936
20507,brush,lpips,full,baseline,0.08124206960201263
20507,brush,lpips,full,repaint,0.11374934017658234
20507,brush,lpips,full,bar,0.09469093382358551
20507,brush,lpips,hole,baseline,0.028335411101579666
20507,brush,lpips,hole,repaint,0.04008989781141281
20507,brush,lpips,hole,bar,0.03448718041181564
12171,center,lpips,full,baseline,0.11225932091474533
12171,center,lpips,full,repaint,0.1620878279209137
12171,center,lpips,full,bar,0.09727363288402557
12171,center,lpips,hole,baseline,0.07309482246637344
12171,center,lpips,hole,repaint,0.11351883411407471
12171,center,lpips,hole,bar,0.06327904760837555
12171,half,lpips,full,baseline,0.3539447486400604
12171,half,lpips,full,repaint,0.5008366107940674
12171,half,lpips,full,bar,0.5116374492645264
12171,half,lpips,hole,baseline,0.3116757273674011
12171,half,lpips,hole,repaint,0.4458068311214447
12171,half,lpips,hole,bar,0.4674284756183624
12171,brush,lpips,full,baseline,0.11886550486087799
12171,brush,lpips,full,repaint,0.12273120880126953
12171,brush,lpips,full,bar,0.10355264693498611
12171,brush,lpips,hole,baseline,0.06913933157920837
12171,brush,lpips,hole,repaint,0.08468125015497208
12171,brush,lpips,hole,bar,0.0575079582631588
7239,center,lpips,full,baseline,0.05313568934798241
7239,center,lpips,full,repaint,0.10607083886861801
7239,center,lpips,full,bar,0.06574331969022751
7239,center,lpips,hole,baseline,0.02927001193165779
7239,center,lpips,hole,repaint,0.07724957913160324
7239,center,lpips,hole,bar,0.04083722084760666
7239,half,lpips,full,baseline,0.2593037784099579
7239,half,lpips,full,repaint,0.4383537769317627
7239,half,lpips,full,bar,0.3558282256126404
7239,half,lpips,hole,baseline,0.24547220766544342
7239,half,lpips,hole,repaint,0.4175838530063629
7239,half,lpips,hole,bar,0.33824142813682556
7239,brush,lpips,full,baseline,0.09673471748828888
7239,brush,lpips,full,repaint,0.12265092134475708
7239,brush,lpips,full,bar,0.09452178329229355
7239,brush,lpips,hole,baseline,0.06033724173903465
7239,brush,lpips,hole,repaint,0.07929457724094391
7239,brush,lpips,hole,bar,0.059900928288698196
17923,center,lpips,full,baseline,0.07676763087511063
17923,center,lpips,full,repaint,0.10489589720964432
17923,center,lpips,full,bar,0.07924927771091461
17923,center,lpips,hole,baseline,0.035936370491981506
17923,center,lpips,hole,repaint,0.06097321957349777
17923,center,lpips,hole,bar,0.041536055505275726
17923,half,lpips,full,baseline,0.24372616410255432
17923,half,lpips,full,repaint,0.4517703354358673
17923,half,lpips,full,bar,0.40054211020469666
17923,half,lpips,hole,baseline,0.2240760177373886
17923,half,lpips,hole,repaint,0.4229842722415924
17923,half,lpips,hole,bar,0.3811761140823364
17923,brush,lpips,full,baseline,0.1461440473794937
17923,brush,lpips,full,repaint,0.17567051947116852
17923,brush,lpips,full,bar,0.13400566577911377
17923,brush,lpips,hole,baseline,0.07141642272472382
17923,brush,lpips,hole,repaint,0.1000395268201828
17923,brush,lpips,hole,bar,0.0708804652094841
2492,center,lpips,full,baseline,0.12799200415611267
2492,center,lpips,full,repaint,0.11072749644517899
2492,center,lpips,full,bar,0.07884428650140762
2492,center,lpips,hole,baseline,0.10269876569509506
2492,center,lpips,hole,repaint,0.0834323838353157
2492,center,lpips,hole,bar,0.057499997317790985
2492,half,lpips,full,baseline,0.34626197814941406
2492,half,lpips,full,repaint,0.47991952300071716
2492,half,lpips,full,bar,0.3301659822463989
2492,half,lpips,hole,baseline,0.3279135525226593
2492,half,lpips,hole,repaint,0.44359198212623596
2492,half,lpips,hole,bar,0.3089291453361511
2492,brush,lpips,full,baseline,0.06759057939052582
2492,brush,lpips,full,repaint,0.06848355382680893
2492,brush,lpips,full,bar,0.06100887805223465
2492,brush,lpips,hole,baseline,0.024565700441598892
2492,brush,lpips,hole,repaint,0.02492232620716095
2492,brush,lpips,hole,bar,0.022430863231420517
382,center,lpips,full,baseline,0.06330975890159607
382,center,lpips,full,repaint,0.11353166401386261
382,center,lpips,full,bar,0.0684468150138855
382,center,lpips,hole,baseline,0.038422841578722
382,center,lpips,hole,repaint,0.08099456876516342
382,center,lpips,hole,bar,0.04350108280777931
382,half,lpips,full,baseline,0.2386479526758194
382,half,lpips,full,repaint,0.42655426263809204
382,half,lpips,full,bar,0.3830658495426178
382,half,lpips,hole,baseline,0.22295626997947693
382,half,lpips,hole,repaint,0.4061792492866516
382,half,lpips,hole,bar,0.36480799317359924
382,brush,lpips,full,baseline,0.07518891245126724
382,brush,lpips,full,repaint,0.10280483961105347
382,brush,lpips,full,bar,0.07632078975439072
382,brush,lpips,hole,baseline,0.03600948303937912
382,brush,lpips,hole,repaint,0.0497756190598011
382,brush,lpips,hole,bar,0.033969372510910034
12154,center,lpips,full,baseline,0.08922837674617767
12154,center,lpips,full,repaint,0.16102305054664612
12154,center,lpips,full,bar,0.11289016157388687
12154,center,lpips,hole,baseline,0.06138937175273895
12154,center,lpips,hole,repaint,0.13977588713169098
12154,center,lpips,hole,bar,0.08579927682876587
12154,half,lpips,full,baseline,0.3415680527687073
12154,half,lpips,full,repaint,0.45467647910118103
12154,half,lpips,full,bar,0.3704592287540436
12154,half,lpips,hole,baseline,0.3171739876270294
12154,half,lpips,hole,repaint,0.41255033016204834
12154,half,lpips,hole,bar,0.3408048152923584
12154,brush,lpips,full,baseline,0.09438331425189972
12154,brush,lpips,full,repaint,0.14832855761051178
12154,brush,lpips,full,bar,0.09850656986236572
12154,brush,lpips,hole,baseline,0.051370397210121155
12154,brush,lpips,hole,repaint,0.09600034356117249
12154,brush,lpips,hole,bar,0.06147477775812149
17652,center,lpips,full,baseline,0.07692361623048782
17652,center,lpips,full,repaint,0.15428447723388672
17652,center,lpips,full,bar,0.11456749588251114
17652,center,lpips,hole,baseline,0.04601466283202171
17652,center,lpips,hole,repaint,0.12272576987743378
17652,center,lpips,hole,bar,0.07912749797105789
17652,half,lpips,full,baseline,0.309770792722702
17652,half,lpips,full,repaint,0.39434614777565
17652,half,lpips,full,bar,0.3212389647960663
17652,half,lpips,hole,baseline,0.283812940120697
17652,half,lpips,hole,repaint,0.3572452962398529
17652,half,lpips,hole,bar,0.29405477643013
17652,brush,lpips,full,baseline,0.09038875997066498
17652,brush,lpips,full,repaint,0.1459377259016037
17652,brush,lpips,full,bar,0.10074138641357422
17652,brush,lpips,hole,baseline,0.04879381135106087
17652,brush,lpips,hole,repaint,0.09489662945270538
17652,brush,lpips,hole,bar,0.06204783171415329
22956,center,lpips,full,baseline,0.04852186143398285
22956,center,lpips,full,repaint,0.12827730178833008
22956,center,lpips,full,bar,0.06906548142433167
22956,center,lpips,hole,baseline,0.030329030007123947
22956,center,lpips,hole,repaint,0.09929685294628143
22956,center,lpips,hole,bar,0.049160730093717575
22956,half,lpips,full,baseline,0.42103713750839233
22956,half,lpips,full,repaint,0.3520442247390747
22956,half,lpips,full,bar,0.3588622212409973
22956,half,lpips,hole,baseline,0.4024758040904999
22956,half,lpips,hole,repaint,0.3123908042907715
22956,half,lpips,hole,bar,0.3352260887622833
22956,brush,lpips,full,baseline,0.0652962252497673
22956,brush,lpips,full,repaint,0.06923507153987885
22956,brush,lpips,full,bar,0.052233051508665085
22956,brush,lpips,hole,baseline,0.026323141530156136
22956,brush,lpips,hole,repaint,0.027573751285672188
22956,brush,lpips,hole,bar,0.018451545387506485
24168,center,lpips,full,baseline,0.08150339871644974
24168,center,lpips,full,repaint,0.1334121823310852
24168,center,lpips,full,bar,0.08270574361085892
24168,center,lpips,hole,baseline,0.041389100253582
24168,center,lpips,hole,repaint,0.08092799782752991
24168,center,lpips,hole,bar,0.045063383877277374
24168,half,lpips,full,baseline,0.2606014311313629
24168,half,lpips,full,repaint,0.43876105546951294
24168,half,lpips,full,bar,0.4420092701911926
24168,half,lpips,hole,baseline,0.23969078063964844
24168,half,lpips,hole,repaint,0.4061378836631775
24168,half,lpips,hole,bar,0.41867607831954956
24168,brush,lpips,full,baseline,0.11932457983493805
24168,brush,lpips,full,repaint,0.1776803433895111
24168,brush,lpips,full,bar,0.11175545305013657
24168,brush,lpips,hole,baseline,0.037653155624866486
24168,brush,lpips,hole,repaint,0.058571673929691315
24168,brush,lpips,hole,bar,0.03559381887316704
22583,center,lpips,full,baseline,0.1704474538564682
22583,center,lpips,full,repaint,0.25391826033592224
22583,center,lpips,full,bar,0.21433447301387787
22583,center,lpips,hole,baseline,0.06657087802886963
22583,center,lpips,hole,repaint,0.1368192732334137
22583,center,lpips,hole,bar,0.1059599369764328
22583,half,lpips,full,baseline,0.40285128355026245
22583,half,lpips,full,repaint,0.5613207817077637
22583,half,lpips,full,bar,0.47446441650390625
22583,half,lpips,hole,baseline,0.33413171768188477
22583,half,lpips,hole,repaint,0.45719391107559204
22583,half,lpips,hole,bar,0.38442832231521606
22583,brush,lpips,full,baseline,0.2203069031238556
22583,brush,lpips,full,repaint,0.3443427085876465
22583,brush,lpips,full,bar,0.22427834570407867
22583,brush,lpips,hole,baseline,0.046806130558252335
22583,brush,lpips,hole,repaint,0.08739125728607178
22583,brush,lpips,hole,bar,0.053740158677101135
5602,center,lpips,full,baseline,0.08389516174793243
5602,center,lpips,full,repaint,0.14199790358543396
5602,center,lpips,full,bar,0.09279094636440277
5602,center,lpips,hole,baseline,0.04175644367933273
5602,center,lpips,hole,repaint,0.08673042058944702
5602,center,lpips,hole,bar,0.050780102610588074
5602,half,lpips,full,baseline,0.38705676794052124
5602,half,lpips,full,repaint,0.4697095453739166
5602,half,lpips,full,bar,0.437570720911026
5602,half,lpips,hole,baseline,0.3603697121143341
5602,half,lpips,hole,repaint,0.43343478441238403
5602,half,lpips,hole,bar,0.39870381355285645
5602,brush,lpips,full,baseline,0.1318034529685974
5602,brush,lpips,full,repaint,0.17677731812000275
5602,brush,lpips,full,bar,0.1193351149559021
5602,brush,lpips,hole,baseline,0.03687089681625366
5602,brush,lpips,hole,repaint,0.050227366387844086
5602,brush,lpips,hole,bar,0.038753263652324677
4390,center,lpips,full,baseline,0.06575246900320053
4390,center,lpips,full,repaint,0.10176162421703339
4390,center,lpips,full,bar,0.07429775595664978
4390,center,lpips,hole,baseline,0.035071440041065216
4390,center,lpips,hole,repaint,0.0641307383775711
4390,center,lpips,hole,bar,0.04377918690443039
4390,half,lpips,full,baseline,0.21602635085582733
4390,half,lpips,full,repaint,0.44218751788139343
4390,half,lpips,full,bar,0.3644891381263733
4390,half,lpips,hole,baseline,0.19206839799880981
4390,half,lpips,hole,repaint,0.40034976601600647
4390,half,lpips,hole,bar,0.3400464653968811
4390,brush,lpips,full,baseline,0.07409331202507019
4390,brush,lpips,full,repaint,0.09612478315830231
4390,brush,lpips,full,bar,0.07641851902008057
4390,brush,lpips,hole,baseline,0.028723426163196564
4390,brush,lpips,hole,repaint,0.0397963784635067
4390,brush,lpips,hole,bar,0.03126458823680878
1425,center,lpips,full,baseline,0.09411270171403885
1425,center,lpips,full,repaint,0.1485891044139862
1425,center,lpips,full,bar,0.10079231858253479
1425,center,lpips,hole,baseline,0.042854152619838715
1425,center,lpips,hole,repaint,0.08600754290819168
1425,center,lpips,hole,bar,0.04873625189065933
1425,half,lpips,full,baseline,0.3097500503063202
1425,half,lpips,full,repaint,0.47496986389160156
1425,half,lpips,full,bar,0.40855708718299866
1425,half,lpips,hole,baseline,0.2792675495147705
1425,half,lpips,hole,repaint,0.4260789752006531
1425,half,lpips,hole,bar,0.3695674240589142
1425,brush,lpips,full,baseline,0.11335943639278412
1425,brush,lpips,full,repaint,0.16149796545505524
1425,brush,lpips,full,bar,0.1155434250831604
1425,brush,lpips,hole,baseline,0.03406438231468201
1425,brush,lpips,hole,repaint,0.05007968842983246
1425,brush,lpips,hole,bar,0.035049717873334885
22363,center,lpips,full,baseline,0.11426401138305664
22363,center,lpips,full,repaint,0.1685469150543213
22363,center,lpips,full,bar,0.11982478946447372
22363,center,lpips,hole,baseline,0.05458937957882881
22363,center,lpips,hole,repaint,0.10750304162502289
22363,center,lpips,hole,bar,0.06255383044481277
22363,half,lpips,full,baseline,0.29261091351509094
22363,half,lpips,full,repaint,0.47062456607818604
22363,half,lpips,full,bar,0.4672289490699768
22363,half,lpips,hole,baseline,0.2607796788215637
22363,half,lpips,hole,repaint,0.42872631549835205
22363,half,lpips,hole,bar,0.4246664047241211
22363,brush,lpips,full,baseline,0.12082973122596741
22363,brush,lpips,full,repaint,0.1575588583946228
22363,brush,lpips,full,bar,0.12646375596523285
22363,brush,lpips,hole,baseline,0.048455964773893356
22363,brush,lpips,hole,repaint,0.06963615864515305
22363,brush,lpips,hole,bar,0.04891277104616165
2015,center,lpips,full,baseline,0.10286951065063477
2015,center,lpips,full,repaint,0.13681575655937195
2015,center,lpips,full,bar,0.10898400098085403
2015,center,lpips,hole,baseline,0.05559132620692253
2015,center,lpips,hole,repaint,0.096562959253788
2015,center,lpips,hole,bar,0.06752345710992813
2015,half,lpips,full,baseline,0.2889655828475952
2015,half,lpips,full,repaint,0.4822397828102112
2015,half,lpips,full,bar,0.42626437544822693
2015,half,lpips,hole,baseline,0.25556233525276184
2015,half,lpips,hole,repaint,0.4411298930644989
2015,half,lpips,hole,bar,0.39004218578338623
2015,brush,lpips,full,baseline,0.11597761511802673
2015,brush,lpips,full,repaint,0.14694757759571075
2015,brush,lpips,full,bar,0.11700557172298431
2015,brush,lpips,hole,baseline,0.0385315902531147
2015,brush,lpips,hole,repaint,0.047194063663482666
2015,brush,lpips,hole,bar,0.03662524372339249
7373,center,lpips,full,baseline,0.08063171803951263
7373,center,lpips,full,repaint,0.14694088697433472
7373,center,lpips,full,bar,0.08421891927719116
7373,center,lpips,hole,baseline,0.04190678149461746
7373,center,lpips,hole,repaint,0.09324459731578827
7373,center,lpips,hole,bar,0.04288604483008385
7373,half,lpips,full,baseline,0.3198258578777313
7373,half,lpips,full,repaint,0.4429335594177246
7373,half,lpips,full,bar,0.4364171326160431
7373,half,lpips,hole,baseline,0.3015831708908081
7373,half,lpips,hole,repaint,0.4085876941680908
7373,half,lpips,hole,bar,0.4096468389034271
7373,brush,lpips,full,baseline,0.08914677798748016
7373,brush,lpips,full,repaint,0.11445116996765137
7373,brush,lpips,full,bar,0.09687387198209763
7373,brush,lpips,hole,baseline,0.041567184031009674
7373,brush,lpips,hole,repaint,0.05115291476249695
7373,brush,lpips,hole,bar,0.04210900515317917
1674,center,lpips,full,baseline,0.058652158826589584
1674,center,lpips,full,repaint,0.08506596088409424
1674,center,lpips,full,bar,0.05995194613933563
1674,center,lpips,hole,baseline,0.033948156982660294
1674,center,lpips,hole,repaint,0.06024923920631409
1674,center,lpips,hole,bar,0.03743019327521324
1674,half,lpips,full,baseline,0.23896868526935577
1674,half,lpips,full,repaint,0.4097006618976593
1674,half,lpips,full,bar,0.37017709016799927
1674,half,lpips,hole,baseline,0.227349191904068
1674,half,lpips,hole,repaint,0.3891335427761078
1674,half,lpips,hole,bar,0.3586399555206299
1674,brush,lpips,full,baseline,0.0641825720667839
1674,brush,lpips,full,repaint,0.08357606083154678
1674,brush,lpips,full,bar,0.07534542679786682
1674,brush,lpips,hole,baseline,0.025877274572849274
1674,brush,lpips,hole,repaint,0.03969670087099075
1674,brush,lpips,hole,bar,0.03527632728219032
24755,center,lpips,full,baseline,0.08949317783117294
24755,center,lpips,full,repaint,0.1405194252729416
24755,center,lpips,full,bar,0.08319456875324249
24755,center,lpips,hole,baseline,0.06823321431875229
24755,center,lpips,hole,repaint,0.12500447034835815
24755,center,lpips,hole,bar,0.06443652510643005
24755,half,lpips,full,baseline,0.2947803735733032
24755,half,lpips,full,repaint,0.36814868450164795
24755,half,lpips,full,bar,0.2928240895271301
24755,half,lpips,hole,baseline,0.2783939838409424
24755,half,lpips,hole,repaint,0.33152318000793457
24755,half,lpips,hole,bar,0.27766552567481995
24755,brush,lpips,full,baseline,0.08831091225147247
24755,brush,lpips,full,repaint,0.11417599022388458
24755,brush,lpips,full,bar,0.09021314233541489
24755,brush,lpips,hole,baseline,0.05899185687303543
24755,brush,lpips,hole,repaint,0.07331040501594543
24755,brush,lpips,hole,bar,0.05789205804467201
2902,center,lpips,full,baseline,0.0760049968957901
2902,center,lpips,full,repaint,0.10197477042675018
2902,center,lpips,full,bar,0.07940200716257095
2902,center,lpips,hole,baseline,0.0374922938644886
2902,center,lpips,hole,repaint,0.050556208938360214
2902,center,lpips,hole,bar,0.03927084058523178
2902,half,lpips,full,baseline,0.24435874819755554
2902,half,lpips,full,repaint,0.45667001605033875
2902,half,lpips,full,bar,0.3456646502017975
2902,half,lpips,hole,baseline,0.2210160195827484
2902,half,lpips,hole,repaint,0.4062398076057434
2902,half,lpips,hole,bar,0.3170388638973236
2902,brush,lpips,full,baseline,0.10190363228321075
2902,brush,lpips,full,repaint,0.1103736013174057
2902,brush,lpips,full,bar,0.09287647157907486
2902,brush,lpips,hole,baseline,0.046984314918518066
2902,brush,lpips,hole,repaint,0.05375872552394867
2902,brush,lpips,hole,bar,0.04511868953704834
27674,center,lpips,full,baseline,0.09873952716588974
27674,center,lpips,full,repaint,0.15673916041851044
27674,center,lpips,full,bar,0.12057340145111084
27674,center,lpips,hole,baseline,0.05595622956752777
27674,center,lpips,hole,repaint,0.11215721815824509
27674,center,lpips,hole,bar,0.07621218264102936
27674,half,lpips,full,baseline,0.34153351187705994
27674,half,lpips,full,repaint,0.49919137358665466
27674,half,lpips,full,bar,0.4315086603164673
27674,half,lpips,hole,baseline,0.3113165497779846
27674,half,lpips,hole,repaint,0.4463578462600708
27674,half,lpips,hole,bar,0.3886725604534149
27674,brush,lpips,full,baseline,0.0999164953827858
27674,brush,lpips,full,repaint,0.1873565912246704
27674,brush,lpips,full,bar,0.11718106269836426
27674,brush,lpips,hole,baseline,0.04622502624988556
27674,brush,lpips,hole,repaint,0.1014532744884491
27674,brush,lpips,hole,bar,0.05672471970319748
18259,center,lpips,full,baseline,0.07878482341766357
18259,center,lpips,full,repaint,0.1046159565448761
18259,center,lpips,full,bar,0.08874018490314484
18259,center,lpips,hole,baseline,0.045610323548316956
18259,center,lpips,hole,repaint,0.06868045032024384
18259,center,lpips,hole,bar,0.04755590856075287
18259,half,lpips,full,baseline,0.38283824920654297
18259,half,lpips,full,repaint,0.4862360954284668
18259,half,lpips,full,bar,0.45756882429122925
18259,half,lpips,hole,baseline,0.3517911434173584
18259,half,lpips,hole,repaint,0.4391019940376282
18259,half,lpips,hole,bar,0.4215394854545593
18259,brush,lpips,full,baseline,0.0831836611032486
18259,brush,lpips,full,repaint,0.10572803020477295
18259,brush,lpips,full,bar,0.08752262592315674
18259,brush,lpips,hole,baseline,0.03982715308666229
18259,brush,lpips,hole,repaint,0.049919243901968
18259,brush,lpips,hole,bar,0.0459209680557251
9644,center,lpips,full,baseline,0.1431763619184494
9644,center,lpips,full,repaint,0.15845246613025665
9644,center,lpips,full,bar,0.1070200726389885
9644,center,lpips,hole,baseline,0.08335904777050018
9644,center,lpips,hole,repaint,0.10267911851406097
9644,center,lpips,hole,bar,0.05431215465068817
9644,half,lpips,full,baseline,0.31674936413764954
9644,half,lpips,full,repaint,0.5104885697364807
9644,half,lpips,full,bar,0.4493286907672882
9644,half,lpips,hole,baseline,0.27113375067710876
9644,half,lpips,hole,repaint,0.45772624015808105
9644,half,lpips,hole,bar,0.40413546562194824
9644,brush,lpips,full,baseline,0.1357060819864273
9644,brush,lpips,full,repaint,0.18613797426223755
9644,brush,lpips,full,bar,0.14840856194496155
9644,brush,lpips,hole,baseline,0.04890831187367439
9644,brush,lpips,hole,repaint,0.08342313766479492
9644,brush,lpips,hole,bar,0.05741342157125473
8601,center,lpips,full,baseline,0.0866699367761612
8601,center,lpips,full,repaint,0.1440768539905548
8601,center,lpips,full,bar,0.1225840225815773
8601,center,lpips,hole,baseline,0.03491945564746857
8601,center,lpips,hole,repaint,0.08889714628458023
8601,center,lpips,hole,bar,0.07347215712070465
8601,half,lpips,full,baseline,0.25877365469932556
8601,half,lpips,full,repaint,0.4968475103378296
8601,half,lpips,full,bar,0.4132361114025116
8601,half,lpips,hole,baseline,0.2286960333585739
8601,half,lpips,hole,repaint,0.44706210494041443
8601,half,lpips,hole,bar,0.3791186809539795
8601,brush,lpips,full,baseline,0.12152135372161865
8601,brush,lpips,full,repaint,0.16594405472278595
8601,brush,lpips,full,bar,0.1343829184770584
8601,brush,lpips,hole,baseline,0.05595177412033081
8601,brush,lpips,hole,repaint,0.08044032752513885
8601,brush,lpips,hole,bar,0.06316027790307999
1012,center,lpips,full,baseline,0.07894842326641083
1012,center,lpips,full,repaint,0.11462573707103729
1012,center,lpips,full,bar,0.0857207179069519
1012,center,lpips,hole,baseline,0.043444618582725525
1012,center,lpips,hole,repaint,0.07752794027328491
1012,center,lpips,hole,bar,0.0538458488881588
1012,half,lpips,full,baseline,0.38068872690200806
1012,half,lpips,full,repaint,0.466339111328125
1012,half,lpips,full,bar,0.35900136828422546
1012,half,lpips,hole,baseline,0.3556763231754303
1012,half,lpips,hole,repaint,0.4223509430885315
1012,half,lpips,hole,bar,0.3340015113353729
1012,brush,lpips,full,baseline,0.113289974629879
1012,brush,lpips,full,repaint,0.1460910141468048
1012,brush,lpips,full,bar,0.11582206189632416
1012,brush,lpips,hole,baseline,0.038042277097702026
1012,brush,lpips,hole,repaint,0.04900576174259186
1012,brush,lpips,hole,bar,0.03896305710077286
27604,center,lpips,full,baseline,0.06918841600418091
27604,center,lpips,full,repaint,0.09220687299966812
27604,center,lpips,full,bar,0.07132794708013535
27604,center,lpips,hole,baseline,0.033377911895513535
27604,center,lpips,hole,repaint,0.05392974615097046
27604,center,lpips,hole,bar,0.035073064267635345
27604,half,lpips,full,baseline,0.28760555386543274
27604,half,lpips,full,repaint,0.505646824836731
27604,half,lpips,full,bar,0.4295230507850647
27604,half,lpips,hole,baseline,0.26046478748321533
27604,half,lpips,hole,repaint,0.463617742061615
27604,half,lpips,hole,bar,0.3955898582935333
27604,brush,lpips,full,baseline,0.11391378194093704
27604,brush,lpips,full,repaint,0.15972009301185608
27604,brush,lpips,full,bar,0.12645548582077026
27604,brush,lpips,hole,baseline,0.061108194291591644
27604,brush,lpips,hole,repaint,0.09055677056312561
27604,brush,lpips,hole,bar,0.06903661787509918
27236,center,lpips,full,baseline,0.075400710105896
27236,center,lpips,full,repaint,0.12945477664470673
27236,center,lpips,full,bar,0.08045819401741028
27236,center,lpips,hole,baseline,0.039345648139715195
27236,center,lpips,hole,repaint,0.09304416924715042
27236,center,lpips,hole,bar,0.04607347398996353
27236,half,lpips,full,baseline,0.270065575838089
27236,half,lpips,full,repaint,0.4595819115638733
27236,half,lpips,full,bar,0.4115622639656067
27236,half,lpips,hole,baseline,0.24120047688484192
27236,half,lpips,hole,repaint,0.4075523912906647
27236,half,lpips,hole,bar,0.37647610902786255
27236,brush,lpips,full,baseline,0.07586374878883362
27236,brush,lpips,full,repaint,0.0990411713719368
27236,brush,lpips,full,bar,0.08434228599071503
27236,brush,lpips,hole,baseline,0.024098951369524002
27236,brush,lpips,hole,repaint,0.03707266226410866
27236,brush,lpips,hole,bar,0.02799239009618759
24826,center,lpips,full,baseline,0.05538490414619446
24826,center,lpips,full,repaint,0.14116068184375763
24826,center,lpips,full,bar,0.0700872614979744
24826,center,lpips,hole,baseline,0.02825642004609108
24826,center,lpips,hole,repaint,0.10102599859237671
24826,center,lpips,hole,bar,0.04132094979286194
24826,half,lpips,full,baseline,0.25912922620773315
24826,half,lpips,full,repaint,0.47289973497390747
24826,half,lpips,full,bar,0.3712494671344757
24826,half,lpips,hole,baseline,0.2366885244846344
24826,half,lpips,hole,repaint,0.4229411780834198
24826,half,lpips,hole,bar,0.3457920551300049
24826,brush,lpips,full,baseline,0.06354746967554092
24826,brush,lpips,full,repaint,0.09104879200458527
24826,brush,lpips,full,bar,0.07359740883111954
24826,brush,lpips,hole,baseline,0.015440572053194046
24826,brush,lpips,hole,repaint,0.019942263141274452
24826,brush,lpips,hole,bar,0.017452597618103027
21287,center,lpips,full,baseline,0.06244954094290733
21287,center,lpips,full,repaint,0.0756518617272377
21287,center,lpips,full,bar,0.06111988425254822
21287,center,lpips,hole,baseline,0.03457345440983772
21287,center,lpips,hole,repaint,0.04306391626596451
21287,center,lpips,hole,bar,0.034076426178216934
21287,half,lpips,full,baseline,0.23448292911052704
21287,half,lpips,full,repaint,0.44417351484298706
21287,half,lpips,full,bar,0.4213753342628479
21287,half,lpips,hole,baseline,0.21754653751850128
21287,half,lpips,hole,repaint,0.413468599319458
21287,half,lpips,hole,bar,0.40001726150512695
21287,brush,lpips,full,baseline,0.07574906200170517
21287,brush,lpips,full,repaint,0.09523876011371613
21287,brush,lpips,full,bar,0.07675296068191528
21287,brush,lpips,hole,baseline,0.03904249146580696
21287,brush,lpips,hole,repaint,0.05182105302810669
21287,brush,lpips,hole,bar,0.040773723274469376
7498,center,lpips,full,baseline,0.06763620674610138
7498,center,lpips,full,repaint,0.14069139957427979
7498,center,lpips,full,bar,0.0753616988658905
7498,center,lpips,hole,baseline,0.03719402104616165
7498,center,lpips,hole,repaint,0.10243873298168182
7498,center,lpips,hole,bar,0.04598793014883995
7498,half,lpips,full,baseline,0.31758490204811096
7498,half,lpips,full,repaint,0.5111782550811768
7498,half,lpips,full,bar,0.4001445174217224
7498,half,lpips,hole,baseline,0.2977560758590698
7498,half,lpips,hole,repaint,0.4585460424423218
7498,half,lpips,hole,bar,0.37736672163009644
7498,brush,lpips,full,baseline,0.06619393080472946
7498,brush,lpips,full,repaint,0.07598966360092163
7498,brush,lpips,full,bar,0.06862034648656845
7498,brush,lpips,hole,baseline,0.027862073853611946
7498,brush,lpips,hole,repaint,0.03159550577402115
7498,brush,lpips,hole,bar,0.029012368991971016
2309,center,lpips,full,baseline,0.12827962636947632
2309,center,lpips,full,repaint,0.16911837458610535
2309,center,lpips,full,bar,0.1450924575328827
2309,center,lpips,hole,baseline,0.08891941606998444
2309,center,lpips,hole,repaint,0.1340683102607727
2309,center,lpips,hole,bar,0.10957710444927216
2309,half,lpips,full,baseline,0.3342825174331665
2309,half,lpips,full,repaint,0.4699944853782654
2309,half,lpips,full,bar,0.382768839597702
2309,half,lpips,hole,baseline,0.30219966173171997
2309,half,lpips,hole,repaint,0.4258779287338257
2309,half,lpips,hole,bar,0.3543447256088257
2309,brush,lpips,full,baseline,0.14996781945228577
2309,brush,lpips,full,repaint,0.19829729199409485
2309,brush,lpips,full,bar,0.15535444021224976
